corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00463582,인천유나이티드,,E,사업보고서 (2021.12),20220328001128,인천유나이티드,20220329,
00660732,켐포트,,E,사업보고서 (2021.12),20220328001119,켐포트,20220329,
01118139,타스컴,336040,N,사업보고서 (2021.12),20220328001074,타스컴,20220328,
00112970,대한방직,001070,Y,[기재정정]사업보고서 (2021.12),20220328001072,대한방직,20220328,연
01207761,에이치앤비디자인,227100,K,사업보고서 (2021.12),20220328001055,에이치앤비디자인,20220328,연
00170877,진로발효,018120,K,[기재정정]사업보고서 (2021.12),20220328001038,진로발효,20220328,연
00186559,콤텍시스템,031820,Y,사업보고서 (2021.12),20220328001029,콤텍시스템,20220328,연
00148665,하이투자증권,,E,사업보고서 (2021.12),20220328000999,하이투자증권,20220328,연
01358898,라인어스,,E,사업보고서 (2021.12),20220328000981,라인어스,20220328,
00471068,덕산하이메탈,077360,K,[기재정정]사업보고서 (2021.12),20220328000961,덕산하이메탈,20220328,연
00275251,아이비케이캐피탈,,E,사업보고서 (2021.12),20220328000922,아이비케이캐피탈,20220328,연
00429889,지에스이앤알,,E,사업보고서 (2021.12),20220328000867,지에스이앤알,20220328,연
00306162,상상인,038540,K,[기재정정]사업보고서 (2021.12),20220328000865,상상인,20220328,연
00130152,서광,,E,사업보고서 (2021.12),20220328000861,서광,20220328,정
00803665,브이피,,E,사업보고서 (2021.12),20220328000843,브이피,20220328,
00106368,금호석유화학,011780,Y,[기재정정]사업보고서 (2021.12),20220328000826,금호석유화학,20220328,연
00355380,씽크풀,,E,사업보고서 (2021.12),20220328000795,씽크풀,20220328,연
00544577,에이피티씨,089970,K,[기재정정]사업보고서 (2021.12),20220328000784,에이피티씨,20220328,정연
00755739,파인테크닉스,106240,K,[기재정정]사업보고서 (2021.12),20220328000767,파인테크닉스,20220328,연
00359766,네오슈테른테크놀로지,,E,사업보고서 (2021.12),20220328000757,네오슈테른테크놀로지,20220328,
01137383,카카오게임즈,293490,K,[기재정정]사업보고서 (2021.12),20220328000756,카카오게임즈,20220328,연
00571298,덕우전자,263600,K,[기재정정]사업보고서 (2021.12),20220328000729,덕우전자,20220328,연
01144569,명성티엔에스,257370,K,사업보고서 (2021.12),20220328000673,명성티엔에스,20220328,정
01042711,글로벌텍스프리,204620,K,사업보고서 (2021.12),20220328000575,글로벌텍스프리,20220328,정연
00145738,이화전기,024810,K,[기재정정]사업보고서 (2021.12),20220328000521,이화전기,20220328,정연
01419135,이노진,344860,N,[기재정정]사업보고서 (2021.12),20220328000460,이노진,20220328,
00109806,삼일씨엔에스,004440,Y,[기재정정]사업보고서 (2021.12),20220328000445,삼일씨엔에스,20220328,연
01507722,켈스,402420,N,[기재정정]사업보고서 (2021.12),20220328000440,켈스,20220328,정
00557933,진도,088790,Y,[기재정정]사업보고서 (2021.12),20220328000433,진도,20220328,연
00312048,이지시스템,,E,사업보고서 (2021.12),20220328000432,이지시스템,20220328,
00915492,홈앤쇼핑,,E,사업보고서 (2021.12),20220328000430,홈앤쇼핑,20220328,연
00239888,오리엔트전자,,E,사업보고서 (2021.12),20220328000424,오리엔트전자,20220328,
01428249,케이프이에스제4호기업인수목적,347140,E,사업보고서 (2021.12),20220328000327,케이프이에스제4호기업인수목적,20220328,
00131328,두함지개발,016140,E,사업보고서 (2021.12),20220328000303,두함지개발,20220328,
01255652,레이크머티리얼즈,281740,K,[기재정정]사업보고서 (2021.12),20220328000299,레이크머티리얼즈,20220328,연
01357446,퓨런티어,370090,K,[기재정정]사업보고서 (2021.12),20220328000230,퓨런티어,20220328,
00263423,테크밸리,,E,사업보고서 (2021.12),20220328000207,테크밸리,20220328,
00116268,동성제약,002210,Y,[기재정정]사업보고서 (2021.12),20220328000201,동성제약,20220328,
01144028,씨티케이,260930,K,[기재정정]사업보고서 (2021.12),20220328000058,씨티케이,20220328,연
00990262,피노텍,150440,N,사업보고서 (2021.12),20220328000056,피노텍,20220328,
00596260,투비소프트,079970,K,사업보고서 (2021.12),20220328000001,투비소프트,20220328,연
00100601,강원에너지,114190,K,사업보고서 (2021.12),20220325001327,강원에너지,20220328,
00101257,경남기업,000800,E,사업보고서 (2021.12),20220325001335,경남기업,20220328,
00159254,한국전자홀딩스,006200,Y,사업보고서 (2021.12),20220325001334,한국전자홀딩스,20220328,연
00146542,일정실업,008500,Y,사업보고서 (2021.12),20220325001322,일정실업,20220325,연
01228931,프리닉스,,E,사업보고서 (2021.12),20220325001296,프리닉스,20220325,연
00166272,화승코퍼레이션,013520,Y,사업보고서 (2021.12),20220325001293,화승코퍼레이션,20220325,정연
00688996,KB금융,105560,Y,[기재정정]사업보고서 (2021.12),20220325001281,KB금융,20220325,연
00238001,블루콤,033560,K,[기재정정]사업보고서 (2021.12),20220325001258,블루콤,20220325,정연
00989619,알테오젠,196170,K,사업보고서 (2021.12),20220325001140,알테오젠,20220325,연
00172936,동일산업,004890,Y,[기재정정]사업보고서 (2021.12),20220325001115,동일산업,20220325,연
00670085,엘아이에스,138690,K,사업보고서 (2021.12),20220325001109,엘아이에스,20220325,연
01301623,비씨엔씨,146320,K,[기재정정]사업보고서 (2021.12),20220325001106,비씨엔씨,20220325,연
01344336,신테카바이오,226330,K,[기재정정]사업보고서 (2021.12),20220325001075,신테카바이오,20220325,연
00164478,현대건설,000720,Y,[기재정정]사업보고서 (2021.12),20220325001068,현대건설,20220325,연
00173449,블루베리 NFT,044480,K,[기재정정]사업보고서 (2021.12),20220325001065,블루베리 NFT,20220325,연
00159564,한국주강,025890,Y,[기재정정]사업보고서 (2021.12),20220325001050,한국주강,20220325,
00148939,조광피혁,004700,Y,[기재정정]사업보고서 (2021.12),20220325001047,조광피혁,20220325,정
00414975,에스케이쉴더스,,E,사업보고서 (2021.12),20220325000938,에스케이쉴더스,20220325,연
00411385,유비쿼스홀딩스,078070,K,[기재정정]사업보고서 (2021.12),20220325000892,유비쿼스홀딩스,20220325,연
01434499,김포마송고양지축주택위탁관리부동산투자회사,,E,사업보고서 (2021.12),20220325000790,김포마송고양지축주택위탁관리부동산투자회사,20220325,정
00445799,서원인텍,093920,K,사업보고서 (2021.12),20220325000754,서원인텍,20220325,연
00497631,티플랙스,081150,K,[기재정정]사업보고서 (2021.12),20220325000689,티플랙스,20220325,
00311270,원텍,216280,E,[기재정정]사업보고서 (2021.12),20220325000675,원텍,20220325,정연
00669706,불교텔레비전,,E,사업보고서 (2021.12),20220325000446,불교텔레비전,20220325,연
01423837,모아데이타,288980,K,사업보고서 (2021.12),20220325000423,모아데이타,20220325,정
00159971,KC그린홀딩스,009440,Y,[기재정정]사업보고서 (2021.12),20220325000392,KC그린홀딩스,20220325,연
00796994,조선선재,120030,Y,[기재정정]사업보고서 (2021.12),20220325000373,조선선재,20220325,
00149026,CS홀딩스,000590,Y,[기재정정]사업보고서 (2021.12),20220325000371,CS홀딩스,20220325,연
00409140,이원컴포텍,088290,K,[기재정정]사업보고서 (2021.12),20220325000339,이원컴포텍,20220325,
01237577,서울개인택시복지법인,,E,사업보고서 (2021.12),20220325000321,서울개인택시복지법인,20220325,정
01136597,마더스제약,,E,사업보고서 (2021.12),20220325000309,마더스제약,20220325,
01101254,케이피항공산업,,E,사업보고서 (2021.12),20220325000271,케이피항공산업,20220325,
00553025,데이터스트림즈,199150,N,[기재정정]사업보고서 (2021.12),20220325000229,데이터스트림즈,20220325,연
00261285,한국가스공사,036460,Y,[기재정정]사업보고서 (2021.12),20220325000211,한국가스공사,20220325,연
00805539,천일오토모빌,,E,사업보고서 (2021.12),20220325000205,천일오토모빌,20220325,
00115472,미주제강,002670,E,사업보고서 (2021.12),20220325000064,미주제강,20220325,
00261975,후이즈글로벌네트워크,,E,사업보고서 (2021.12),20220325000062,후이즈글로벌네트워크,20220325,정
00550082,빅텐츠,210120,N,사업보고서 (2021.12),20220324000903,빅텐츠,20220325,
01290248,스코넥,276040,K,[기재정정]사업보고서 (2021.12),20220324000892,스코넥,20220324,연
00447487,제주반도체,080220,K,사업보고서 (2021.12),20220324000889,제주반도체,20220324,정연
00134510,세종공업,033530,Y,사업보고서 (2021.12),20220324000888,세종공업,20220324,연
00114792,동국제강,001230,Y,[기재정정]사업보고서 (2021.12),20220324000882,동국제강,20220324,연
00273420,이스트소프트,047560,K,사업보고서 (2021.12),20220324000878,이스트소프트,20220324,연
00412597,현대홈쇼핑,057050,Y,[기재정정]사업보고서 (2021.12),20220324000867,현대홈쇼핑,20220324,연
00495554,연이비앤티,090740,E,사업보고서 (2021.12),20220324000860,연이비앤티,20220324,정연
01454341,플래티어,367000,K,[기재정정]사업보고서 (2021.12),20220324000854,플래티어,20220324,
01110678,유틸렉스,263050,K,[기재정정]사업보고서 (2021.12),20220324000847,유틸렉스,20220324,정연
00180865,엔에스엔,031860,K,[기재정정]사업보고서 (2021.12),20220324000807,엔에스엔,20220324,정연
00238782,다우데이타,032190,K,[기재정정]사업보고서 (2021.12),20220324000790,다우데이타,20220324,연
00728638,한세실업,105630,Y,[기재정정]사업보고서 (2021.12),20220324000782,한세실업,20220324,연
00990563,피엔아이컴퍼니,242350,N,[기재정정]사업보고서 (2021.12),20220324000748,피엔아이컴퍼니,20220324,
00259776,미래에셋자산운용,,E,사업보고서 (2021.12),20220324000736,미래에셋자산운용,20220324,연
01412938,베른,322190,N,[기재정정]사업보고서 (2021.12),20220324000727,베른,20220324,
01169832,대전신세계,,E,사업보고서 (2021.12),20220324000721,대전신세계,20220324,
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2021.12),20220324000698,다우기술,20220324,연
01303029,알비더블유,361570,K,[기재정정]사업보고서 (2021.12),20220324000696,알비더블유,20220324,연
01307335,공구우먼,366030,K,[기재정정]사업보고서 (2021.12),20220324000669,공구우먼,20220324,
00148276,제일기획,030000,Y,[기재정정]사업보고서 (2021.12),20220324000651,제일기획,20220324,연
00260611,크로바하이텍,043590,K,[기재정정]사업보고서 (2021.12),20220324000637,크로바하이텍,20220324,연
00139205,안국약품,001540,K,[기재정정]사업보고서 (2021.12),20220324000634,안국약품,20220324,연
00199076,동일기연,032960,K,[기재정정]사업보고서 (2021.12),20220324000628,동일기연,20220324,연
00260745,SCI평가정보,036120,K,[기재정정]사업보고서 (2021.12),20220324000606,SCI평가정보,20220324,연
00296290,키움증권,039490,Y,[기재정정]사업보고서 (2021.12),20220324000600,키움증권,20220324,연
01327092,라닉스,317120,K,[기재정정]사업보고서 (2021.12),20220324000586,라닉스,20220324,연
01037214,케이피에스,256940,K,[기재정정]사업보고서 (2021.12),20220324000565,케이피에스,20220324,연
00397252,조이시티,067000,K,[기재정정]사업보고서 (2021.12),20220324000562,조이시티,20220324,정연
00164876,케이비증권,003450,E,사업보고서 (2021.12),20220324000538,케이비증권,20220324,연
00149804,대유에이텍,002880,Y,[기재정정]사업보고서 (2021.12),20220324000531,대유에이텍,20220324,연
01169267,세화피앤씨,252500,K,[기재정정]사업보고서 (2021.12),20220324000508,세화피앤씨,20220324,
00104537,국영지앤엠,006050,K,사업보고서 (2021.12),20220324000500,국영지앤엠,20220324,
00983934,아이스크림에듀,289010,K,[기재정정]사업보고서 (2021.12),20220324000472,아이스크림에듀,20220324,
00160144,한국투자증권,,E,사업보고서 (2021.12),20220324000412,한국투자증권,20220324,연
00112378,KR모터스,000040,Y,사업보고서 (2021.12),20220324000407,KR모터스,20220324,정
00523176,비엘헬스케어,086220,N,[기재정정]사업보고서 (2021.12),20220324000391,비엘헬스케어,20220324,
01095704,케이엠제약,225430,K,[기재정정]사업보고서 (2021.12),20220324000343,케이엠제약,20220324,정
00122056,미창석유공업,003650,Y,사업보고서 (2021.12),20220324000331,미창석유공업,20220324,연
01304648,파로스젠,,E,사업보고서 (2021.12),20220324000306,파로스젠,20220324,
00106395,금호전기,001210,Y,사업보고서 (2021.12),20220324000286,금호전기,20220324,정연
01116380,씨앤에스링크,245450,N,[기재정정]사업보고서 (2021.12),20220324000253,씨앤에스링크,20220324,정
00106456,지앤엘,014590,E,사업보고서 (2021.12),20220324000252,지앤엘,20220324,
01494154,지니너스,389030,K,[기재정정]사업보고서 (2021.12),20220324000222,지니너스,20220324,
01117918,셀젠텍,258250,N,[기재정정]사업보고서 (2021.12),20220324000209,셀젠텍,20220324,
00861720,이즈미디어,181340,K,사업보고서 (2021.12),20220324000146,이즈미디어,20220324,연
01186671,바이오시네틱스,281310,N,[기재정정]사업보고서 (2021.12),20220324000145,바이오시네틱스,20220324,
00160588,한화,000880,Y,[기재정정]사업보고서 (2021.12),20220324000140,한화,20220324,연
00786711,에스케이엔무브,,E,[기재정정]사업보고서 (2021.12),20220324000128,에스케이엔무브,20220324,연
00142713,형지I&C,011080,K,[기재정정]사업보고서 (2021.12),20220324000121,형지I&C,20220324,연
01064041,아크로스,,E,사업보고서 (2021.12),20220324000100,아크로스,20220324,
01416642,다보링크,340360,K,[기재정정]사업보고서 (2021.12),20220324000082,다보링크,20220324,
01152586,유일로보틱스,388720,K,[기재정정]사업보고서 (2021.12),20220324000034,유일로보틱스,20220324,연
01085187,씨알푸드,236030,N,사업보고서 (2021.12),20220324000019,씨알푸드,20220324,
